19;"Maiz                                    ";10825;Planta Villa Mercedes;2087;MZ-0422-010;2422805141;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;996200;9.426;986.774;$ 45.150,00;$ 44.552.846;$ 174,33;Dolar Comprador BNA $ 174,330 (Jue. 22-Dic.);U$S 9,00;$ 1.548.219;NULL;NULL;$ 0;$ 430.046;0;0;$ 0;Pagada;331006066555;$ 43.434.674;13/01/2023;13/01/2023;NULL;lsg de acuerdo con proforma comision 678-1218 orden de pago;26/12/2022 16:44;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2086;MZ-0422-009;2422805140;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;1351080;7.914;1.343.166;$ 45.150,00;$ 60.643.945;$ 174,33;Dolar Comprador BNA $ 174,330 (Jue. 22-Dic.);U$S 9,00;$ 2.107.387;NULL;NULL;$ 0;$ 585.366;216;56;$ 9.772;Pagada;331006066553;$ 59.112.151;13/01/2023;13/01/2023;NULL;lsg y ajuste conforme con proforma comision 678-1216 orden de pago;26/12/2022 16:42;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2085;MZ-1122-001;NULL;MARINO HNOS ETRURIA S A;NULL;NULL;Primaria;503960;1.983;501.977;$ 45.150,00;$ 22.664.262;$ 174,53;Dolar Vendedor BNA $ 174,530 (Jue. 22-Dic.);U$S 3,00;$ 262.830;NULL;NULL;$ 0;$ 0;0;0;$ 0;Pagada;330122675897;$ 22.401.431;10/01/2023;10/01/2023;NULL;LPG de acuerdo a Pro-Forma orden de pago;26/12/2022 15:33;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2084;MZ-1022-011;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;106580;0;106.580;$ 45.000,00;$ 4.796.100;$ 173,60;Dolar Vendedor BNA $ 173,600 (Lun. 19-Dic.);U$S 8,00;$ 148.018;NULL;NULL;$ 0;$ 46.481;0;0;$ 0;Anulada;NULL;$ 4.694.563;06/01/2023;NULL;NULL;.;23/12/2022 13:33;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2083;MZ-0822-017;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;218780;998;217.782;$ 45.000,00;$ 9.800.190;$ 173,93;Dolar Vendedor BNA $ 173,930 (Mar. 20-Dic.);U$S 10,00;$ 378.788;NULL;NULL;$ 0;$ 94.214;0;0;$ 0;Pagada;331006082422;$ 9.515.616;10/01/2023;10/01/2023;NULL;lsg de acuerdo con proforma comision 3-65331 orden de pago;22/12/2022 15:42;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2082;MZ-0822-027;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;66640;1.000;65.640;$ 45.000,00;$ 2.953.800;$ 173,93;Dolar Vendedor BNA $ 173,930 (Mar. 20-Dic.);U$S 10,00;$ 114.168;NULL;NULL;$ 0;$ 28.396;0;0;$ 0;Pagada;331006082417;$ 2.868.029;10/01/2023;10/01/2023;NULL;lsg de acuerdo con proforma comision 3-65334 orden de pago;22/12/2022 15:28;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2081;MZ-1122-001;NULL;MARINO HNOS ETRURIA S A;NULL;NULL;Primaria;502240;1.593;500.647;$ 45.300,00;$ 22.679.309;$ 174,28;Dolar Vendedor BNA $ 174,280 (Mié. 21-Dic.);U$S 3,00;$ 261.758;NULL;NULL;$ 0;$ 0;0;0;$ 0;Pagada;330122674373;$ 22.417.551;06/01/2023;06/01/2023;NULL;LPG de acuerdo a Pro-Forma orden de pago;22/12/2022 15:17;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2080;MZ-0422-010;2422805141;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;782700;13.371;769.329;$ 45.300,00;$ 34.850.604;$ 174,08;Dolar Comprador BNA $ 174,080 (Mié. 21-Dic.);U$S 9,00;$ 1.205.323;NULL;NULL;$ 0;$ 336.453;890;232;$ 40.320;Pagada;331006065952;$ 33.941.413;13/01/2023;13/01/2023;NULL;lsg y ajuste conforme con proforma comision 678-1188 orden de pago;22/12/2022 15:01;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2079;MZ-0422-010;2422805141;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;508740;2.299;506.441;$ 45.000,00;$ 22.789.845;$ 173,73;Dolar Comprador BNA $ 173,730 (Mar. 20-Dic.);U$S 9,00;$ 791.856;NULL;NULL;$ 0;$ 219.980;0;0;$ 0;Pagada;331006066925;$ 22.217.969;13/01/2023;13/01/2023;NULL;lsg de acuerdo con proforma comision 678-1217 orden de pago;22/12/2022 14:49;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2078;MZ-0422-010;2422805141;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;507840;940;506.900;$ 44.000,00;$ 22.303.600;$ 173,40;Dolar Comprador BNA $ 173,400 (Lun. 19-Dic.);U$S 9,00;$ 791.068;NULL;NULL;$ 0;$ 215.125;74;19;$ 3.256;Pagada;331006066928;$ 21.724.401;10/01/2023;10/01/2023;NULL;LSG y ajuste conforme con proforma comision 678-1219 orden de pago;22/12/2022 14:40;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2077;MZ-0422-011;2422805142;ACA CDC Córdoba Destino;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;999320;3.209;996.111;$ 45.300,00;$ 45.123.828;$ 174,08;Dolar Comprador BNA $ 174,080 (Mié. 21-Dic.);U$S 9,00;$ 1.560.627;NULL;NULL;$ 0;$ 435.632;0;0;$ 0;Pagada;331006065958;$ 43.998.833;13/01/2023;16/01/2023;NULL;lsg de acuerdo con proforma comision 678-1190 orden de pago;22/12/2022 14:18;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2076;MZ-0422-011;2422805142;ACA CDC Córdoba Destino;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;411080;0;411.080;$ 45.000,00;$ 18.498.600;$ 173,73;Dolar Comprador BNA $ 173,730 (Mar. 20-Dic.);U$S 9,00;$ 642.752;NULL;NULL;$ 0;$ 178.558;0;0;$ 0;Pagada;331006065955;$ 18.034.406;13/01/2023;13/01/2023;NULL;lsg de acuerdo con proforma comision 678-1189 orden de pago;22/12/2022 14:10;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2075;MZ-0422-025;0422300978;COTAGRO;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;555280;443;554.837;$ 45.300,00;$ 25.134.116;$ 174,08;Dolar Comprador BNA $ 174,080 (Mié. 21-Dic.);U$S 9,00;$ 869.274;NULL;NULL;$ 0;$ 242.648;0;0;$ 0;Pagada;331006074573;$ 24.507.490;13/01/2023;13/01/2023;NULL;lsg de acuerdo con proforma comision 678-1346 orden de pago;22/12/2022 13:39;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2074;MZ-1022-001;0423300348;COTAGRO;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;510060;3.360;506.700;$ 45.300,00;$ 22.953.510;$ 174,08;Dolar Comprador BNA $ 174,080 (Mié. 21-Dic.);U$S 8,00;$ 705.651;NULL;NULL;$ 0;$ 222.479;0;0;$ 0;Pagada;331006065784;$ 22.470.338;13/01/2023;13/01/2023;NULL;lsg de acuerdo con proforma comision 678-1187 orden de pago;22/12/2022 13:18;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2073;MZ-1022-001;0423300348;COTAGRO;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;508560;0;508.560;$ 45.000,00;$ 22.885.200;$ 173,73;Dolar Comprador BNA $ 173,730 (Mar. 20-Dic.);U$S 8,00;$ 706.817;NULL;NULL;$ 0;$ 221.784;0;0;$ 0;Pagada;331006074574;$ 22.400.167;13/01/2023;13/01/2023;NULL;lsg de acuerdo con proforma comision 678-1347 orden de pago;22/12/2022 13:12;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2072;MZ-0422-011;2422805142;ACA CDC Córdoba Destino;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;411080;0;411.080;$ 44.000,00;$ 18.087.520;$ 173,73;Dolar Comprador BNA $ 173,730 (Mar. 20-Dic.);U$S 9,00;$ 642.752;NULL;NULL;$ 0;$ 174.448;0;0;$ 0;Anulada;NULL;$ 17.619.215;13/01/2023;NULL;NULL;.;21/12/2022 13:56;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2071;MZ-1022-011;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;106580;0;106.580;$ 44.000,00;$ 4.689.520;$ 173,93;Dolar Vendedor BNA $ 173,930 (Mar. 20-Dic.);U$S 8,00;$ 148.300;NULL;NULL;$ 0;$ 45.412;0;0;$ 0;Anulada;NULL;$ 4.586.633;10/01/2023;NULL;NULL;.;21/12/2022 13:50;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2070;MZ-0422-010;2422805141;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;1016580;3.239;1.013.341;$ 44.000,00;$ 44.587.004;$ 173,73;Dolar Comprador BNA $ 173,730 (Mar. 20-Dic.);U$S 9,00;$ 1.584.430;NULL;NULL;$ 0;$ 430.026;74;19;$ 3.256;Anulada;NULL;$ 43.429.344;10/01/2023;NULL;NULL;.;21/12/2022 13:49;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2069;MZ-0822-017;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;218780;998;217.782;$ 44.000,00;$ 9.582.408;$ 173,93;Dolar Vendedor BNA $ 173,930 (Mar. 20-Dic.);U$S 10,00;$ 378.788;NULL;NULL;$ 0;$ 92.036;0;0;$ 0;Anulada;NULL;$ 9.295.656;10/01/2023;NULL;NULL;.;21/12/2022 13:40;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2068;MZ-0822-027;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;66640;1.000;65.640;$ 44.000,00;$ 2.888.160;$ 173,93;Dolar Vendedor BNA $ 173,930 (Mar. 20-Dic.);U$S 10,00;$ 114.168;NULL;NULL;$ 0;$ 27.740;0;0;$ 0;Anulada;NULL;$ 2.801.732;10/01/2023;NULL;NULL;.;21/12/2022 13:15;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2067;MZ-0822-017;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;218780;998;217.782;$ 43.000,00;$ 9.364.626;$ 173,93;Dolar Vendedor BNA $ 173,930 (Mar. 20-Dic.);U$S 10,00;$ 378.788;NULL;NULL;$ 0;$ 89.858;0;0;$ 0;Anulada;NULL;$ 9.075.696;10/01/2023;NULL;NULL;.;21/12/2022 13:13;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2066;MZ-0422-010;2422805141;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;1016580;3.239;1.013.341;$ 43.000,00;$ 43.573.663;$ 173,73;Dolar Comprador BNA $ 173,730 (Mar. 20-Dic.);U$S 9,00;$ 1.584.430;NULL;NULL;$ 0;$ 419.892;74;18;$ 3.182;Anulada;NULL;$ 42.405.944;10/01/2023;NULL;NULL;.;21/12/2022 13:10;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2065;MZ-1022-001;0423300348;COTAGRO;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;508560;0;508.560;$ 44.000,00;$ 22.376.640;$ 173,40;Dolar Comprador BNA $ 173,400 (Lun. 19-Dic.);U$S 8,00;$ 705.474;NULL;NULL;$ 0;$ 216.712;0;0;$ 0;Anulada;NULL;$ 21.887.877;10/01/2023;NULL;NULL;.;21/12/2022 13:09;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2064;MZ-1222-006;NULL;MAR Y PAMPA;INTAGRO SA;INTAGRO SA;Primaria;36920;554;36.366;$ 44.000,00;$ 1.600.104;$ 173,60;Dolar Vendedor BNA $ 173,600 (Lun. 19-Dic.);-;$ 0;NULL;NULL;$ 0;$ 16.001;0;0;$ 0;Pagada;330122602054;$ 1.616.105;03/01/2023;03/01/2023;NULL;lsg de acuerdo con proforma comision 5-94196 orden de pago;21/12/2022 12:56;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2063;MZ-1222-007;2022-3947;PICCARDO MARCELO JAVIER;RECTA AGRO S.A.;NULL;Primaria;28800;0;28.800;$ 44.000,00;$ 1.267.200;$ 173,60;Dolar Vendedor BNA $ 173,600 (Lun. 19-Dic.);-;$ 0;NULL;NULL;$ 0;$ 12.672;0;0;$ 0;Pagada;330122602634;$ 1.279.872;03/01/2023;03/01/2023;NULL;lsg de acuerdo con proforma comision 10-14018 orden de pago;21/12/2022 12:54;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2062;MZ-1222-008;2022-3946;PICCARDO ARIEL EDUARDO;RECTA AGRO S.A.;NULL;Primaria;31500;0;31.500;$ 44.000,00;$ 1.386.000;$ 173,60;Dolar Vendedor BNA $ 173,600 (Lun. 19-Dic.);-;$ 0;NULL;NULL;$ 0;$ 13.860;0;0;$ 0;Pagada;330122602521;$ 1.399.860;03/01/2023;03/01/2023;NULL;lsg de acuerdo con proforma comision 10-14015 orden de pago;21/12/2022 12:51;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2061;MZ-0422-009;2422805140;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;299040;907;298.133;$ 43.500,00;$ 12.968.786;$ 172,50;Dolar Comprador BNA $ 172,500 (Vie. 16-Dic.);U$S 9,00;$ 462.851;NULL;NULL;$ 0;$ 125.059;0;0;$ 0;Pagada;331006051424;$ 12.630.993;10/01/2023;10/01/2023;NULL;lsg de acuerdo con proforma comision 678-907 orden de pago;21/12/2022 09:50;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2060;MZ-1222-004;2022-3899;CERIONI OSVALDO JULIO;RECTA AGRO S.A.;NULL;Primaria;82380;807;81.573;$ 43.500,00;$ 3.548.426;$ 172,70;Dolar Vendedor BNA $ 172,700 (Vie. 16-Dic.);-;$ 0;NULL;NULL;$ 0;$ 0;0;0;$ 0;Pagada;330122576667;$ 3.548.426;03/01/2023;03/01/2023;NULL;lsg de acuerdo con proforma comision 10-13885 orden de pago;19/12/2022 13:48;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2059;MZ-1222-005;NULL;CALVO GUSTAVO GABRIEL;INTAGRO SA;INTAGRO SA;Primaria;104700;0;104.700;$ 43.500,00;$ 4.554.450;$ 172,70;Dolar Vendedor BNA $ 172,700 (Vie. 16-Dic.);-;$ 0;NULL;NULL;$ 0;$ 45.545;0;0;$ 0;Pagada;330122598486;$ 4.599.995;03/01/2023;03/01/2023;NULL;lsg de acuerdo con proforma comision 5-94192 orden de pago;19/12/2022 13:35;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2058;MZ-1222-006;NULL;MAR Y PAMPA;INTAGRO SA;INTAGRO SA;Primaria;265280;6.589;258.691;$ 43.500,00;$ 11.253.059;$ 172,70;Dolar Vendedor BNA $ 172,700 (Vie. 16-Dic.);-;$ 0;NULL;NULL;$ 0;$ 112.531;0;0;$ 0;Pagada;330122602027;$ 11.365.589;30/12/2022;30/12/2022;NULL;lsg de acuerdo con proforma comision 5-94194 orden de pago;19/12/2022 13:31;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2057;MZ-1222-006;NULL;MAR Y PAMPA;INTAGRO SA;INTAGRO SA;Primaria;36920;554;36.366;$ 43.500,00;$ 1.581.921;$ 172,70;Dolar Vendedor BNA $ 172,700 (Vie. 16-Dic.);-;$ 0;NULL;NULL;$ 0;$ 15.819;0;0;$ 0;Anulada;NULL;$ 1.597.740;03/01/2023;NULL;NULL;.;19/12/2022 13:23;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2056;MZ-0722-004;628801;Luis Tazzioli;INTAGRO SA;NULL;Secundaria;33125;497;32.628;$ 43.500,00;$ 1.419.318;$ 172,70;Dolar Vendedor BNA $ 172,700 (Vie. 16-Dic.);U$S 20,00;$ 112.697;NULL;NULL;$ 0;$ 13.066;0;0;$ 0;Pagada;330122584865;$ 1.319.687;10/01/2023;10/01/2023;NULL;lsg de acuerdo con proforma comision 5-94149 orden de pago;19/12/2022 13:14;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2055;MZ-0822-026;NULL;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;NULL;Secundaria;111220;1.419;109.801;$ 43.500,00;$ 4.776.344;$ 172,70;Dolar Vendedor BNA $ 172,700 (Vie. 16-Dic.);U$S 14,00;$ 265.477;NULL;NULL;$ 0;$ 45.109;0;0;$ 0;Pagada;331006051425;$ 4.555.975;10/01/2023;10/01/2023;NULL;lsg de acuerdo con proforma comision 678-908 orden de pagop;19/12/2022 13:13;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2054;MZ-0422-009;2422805140;ACA CDC GENERAL LEVALLE;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA;Secundaria;327540;907;326.633;$ 43.500,00;$ 14.208.536;$ 172,50;Dolar Comprador BNA $ 172,500 (Vie. 16-Dic.);U$S 9,00;$ 507.098;NULL;NULL;$ 0;$ 137.014;0;0;$ 0;Anulada;NULL;$ 13.838.452;10/01/2023;NULL;NULL;.;19/12/2022 13:07;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2053;MZ-0822-023;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;101580;515;101.065;$ 43.000,00;$ 4.345.795;$ 172,39;Dolar Vendedor BNA $ 172,390 (Jue. 15-Dic.);U$S 10,00;$ 174.226;NULL;NULL;$ 0;$ 41.716;74;18;$ 3.182;Pagada;331006041916;$ 4.210.103;03/01/2023;03/01/2023;NULL;LSG de acuerdo con proforma Comision 3-64520 orden de pago;16/12/2022 12:21;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2052;MZ-0822-027;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;158700;1.000;157.700;$ 43.000,00;$ 6.781.100;$ 172,39;Dolar Vendedor BNA $ 172,390 (Jue. 15-Dic.);U$S 10,00;$ 271.859;NULL;NULL;$ 0;$ 65.092;0;0;$ 0;Pagada;331006044934;$ 6.574.333;03/01/2023;03/01/2023;NULL;lsg de acuerdo con proforma comision 3-64547 orden de pago;16/12/2022 12:20;Emiliano Vargas
19;"Maiz                                    ";10825;Planta Villa Mercedes;2051;MZ-0822-021;NULL;MATESUR S.A;SESNICH - VILLALONGA CEREALES SA;NULL;Secundaria;253160;1.983;251.177;$ 43.000,00;$ 10.800.611;$ 172,39;Dolar Vendedor BNA $ 172,390 (Jue. 15-Dic.);U$S 10,00;$ 433.004;NULL;NULL;$ 0;$ 103.676;0;0;$ 0;Pagada;331006042650;$ 10.471.283;03/01/2023;03/01/2023;NULL;LSG de acuerdo con proforma Comision 3-64519 orden de pago;16/12/2022 12:19;Emiliano Vargas
